id,ContrastNameSimple,study_id,contrast_id,Paper,Author,Year,Title,Journal,Collection,Note,Tags,ContrastName,ContrastDescription,SampleSize,PercentFemale,MeanMedAge,AgeRange,Adult,PreTeen,Adolescent,Teen,Child,UnivariateContrast,HvC,SocialDecision,Comm,Group,Alone,Tactile,Competition,Cooperation,JointAttention,Action,SocialEngagement,Interaction,Initiating,Responding,SocialObs,KnownPartner,HyperScanning,SocialVsNon_Symbolic,SocVsSoc_Symbolic
Nagy_2010-2,Initiate > Move,Nagy_2010,2,"Nagy, E., Liotti, M., Brown, S., Waiter, G., Bromiley, A., Trevarthen, C., & Bardos, G. (2010). The neural mechanisms of reciprocal communication. Brain Research, 1353, 159–167. https://doi.org/10.1016/j.brainres.2010.07.066",Nagy,2010,The neural mechanisms of reciprocal communication.,Brain Research,Neural,Note: Talairach,Communication; Social communication; Talairach Space; Imitation; Mirror neuron system; Reciprocal communication,2) Initiation > Move: All coordinates in “Table 2,"2) Initiation > Move: All coordinates in “Table 2” (Nagy et al., 2010, p. 162)",15,80,30.9,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
Newman-Norlund_2008-1,Isomorphic Joint Action > Solo,Newman-Norlund_2008,1,"Newman-Norlund, R. D., Bosga, J., Meulenbroek, R. G. J., & Bekkering, H. (2008). Anatomical substrates of cooperative joint-action in a continuous motor task: Virtual lifting and balancing. NeuroImage, 41(1), 169–177. https://doi.org/10.1016/j.neuroimage.2008.02.026",Newman-Norlund,2008,Anatomical substrates of cooperative joint-action in a continuous motor task: Virtual lifting and balancing.,NeuroImage,JIntelligent,,Joint Action; Cooperation; Complementary,Table 1: “Isomorphic > solo,"Table 1: “Isomorphic > solo” (Newman-Norlund et al., 2008, p. 172)“",20,0,22.5,18-27,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
Newman-Norlund_2008-2,Non-iso Joint Action > Solo,Newman-Norlund_2008,2,"Newman-Norlund, R. D., Bosga, J., Meulenbroek, R. G. J., & Bekkering, H. (2008). Anatomical substrates of cooperative joint-action in a continuous motor task: Virtual lifting and balancing. NeuroImage, 41(1), 169–177. https://doi.org/10.1016/j.neuroimage.2008.02.026",Newman-Norlund,2008,Anatomical substrates of cooperative joint-action in a continuous motor task: Virtual lifting and balancing.,NeuroImage,JIntelligent,,Joint Action; Cooperation; Complementary,Non-isomorphic > solo,"Non-isomorphic > solo” (Newman-Norlund et al., 2008, p. 172)",20,0,22.5,18-27,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
Noordzij_2009_Study1-1,Communicative > non-comm (sender),Noordzij_2009_Study1,1,"Noordzij, M., Newman-Norlund, S., De Ruiter, J. P., Hagoort, P., Levinson, S., & Toni, I. (2009). Brain mechanisms underlying human communication. Frontiers in Human Neuroscience, 3. https://www.frontiersin.org/articles/10.3389/neuro.09.014.2009",Noordzij,2009,Brain mechanisms underlying human communication.,Frontiers in Human Neuroscience,JIntergrNeuro,Note that this has 2 studies with different samples!. Hard to find but it is MNI,Social communication;,Table 3: “SENDER PLANNING: COM > NON-COM,"Table 3: “SENDER PLANNING: COM > NON-COM” (Noordzij et al., 2009, p. 7) STUDY 1",24,50,22,18-26,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Noordzij_2009_Study2-1,Communicative > non-comm (reciever),Noordzij_2009_Study2,1,"Noordzij, M., Newman-Norlund, S., De Ruiter, J. P., Hagoort, P., Levinson, S., & Toni, I. (2009). Brain mechanisms underlying human communication. Frontiers in Human Neuroscience, 3. https://www.frontiersin.org/articles/10.3389/neuro.09.014.2009",Noordzij,2009,Brain mechanisms underlying human communication.,Frontiers in Human Neuroscience,JIntergrNeuro,Note that this has 2 studies with different samples!. Hard to find but it is MNI,Social communication;,“RECIEVE,"“RECIEVER (OBSERVING) COM > Non-Com” (Noordzij et al., 2009, p. 7) STUDY 2",24,50,22,18-26,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Ozdem_2017-1,Human > Computer,Ozdem_2017,1,"Özdem, C., Wiese, E., Wykowska, A., Müller, H., Brass, M., & Van Overwalle, F. (2017). Believing androids – fMRI activation in the right temporo-parietal junction is modulated by ascribing intentions to non-human agents. Social Neuroscience, 12(5), 582–593. https://doi.org/10.1080/17470919.2016.1207702",Özdem,2017,Believing androids – fMRI activation in the right temporo-parietal junction is modulated by ascribing intentions to non-human agents.,Social Neuroscience,SocExcluding,,Human vs Computer; Joint Attention;,Table 2: “Human > Preprogrammed,"Table 2: “Human > Preprogrammed” (Özdem et al., 2017, p. 24)",21,52.38,21.14,18-28,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
Pfeiffer_2014-1,Human > Computer,Pfeiffer_2014,1,"Pfeiffer, U. J., Schilbach, L., Timmermans, B., Kuzmanovic, B., Georgescu, A. L., Bente, G., & Vogeley, K. (2014). Why we interact: On the functional role of the striatum in the subjective experience of social interaction. NeuroImage, 101, 124–137. https://doi.org/10.1016/j.neuroimage.2014.06.061",Pfeiffer,2014,Why we interact: On the functional role of the striatum in the subjective experience of social interaction.,NeuroImage,SocIntx,,Human vs Computer; Joint Attention;,Table 2 A) Humall_block N comall_bloc,"Table 2 A) Humall_block N comall_block (Pfeiffer et al., 2014, p. 130)",20,45,27.75,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
Pfeiffer_2014-2,Human > Computer (naïve),Pfeiffer_2014,2,"Pfeiffer, U. J., Schilbach, L., Timmermans, B., Kuzmanovic, B., Georgescu, A. L., Bente, G., & Vogeley, K. (2014). Why we interact: On the functional role of the striatum in the subjective experience of social interaction. NeuroImage, 101, 124–137. https://doi.org/10.1016/j.neuroimage.2014.06.061",Pfeiffer,2014,Why we interact: On the functional role of the striatum in the subjective experience of social interaction.,NeuroImage,SocIntx,,Human vs Computer; Joint Attention;,Table 2 C) Humnaïve_block N comnaïve_bloc,"Table 2 C) Humnaïve_block N comnaïve_block (Pfeiffer et al., 2014, p. 130)",20,45,27.75,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
Pfeiffer_2014-3,Human > Computer (early),Pfeiffer_2014,3,"Pfeiffer, U. J., Schilbach, L., Timmermans, B., Kuzmanovic, B., Georgescu, A. L., Bente, G., & Vogeley, K. (2014). Why we interact: On the functional role of the striatum in the subjective experience of social interaction. NeuroImage, 101, 124–137. https://doi.org/10.1016/j.neuroimage.2014.06.061",Pfeiffer,2014,Why we interact: On the functional role of the striatum in the subjective experience of social interaction.,NeuroImage,SocIntx,,Human vs Computer; Joint Attention;,Table 2 E) Humnaïve_early N comnaïve_earl,"Table 2 E) Humnaïve_early N comnaïve_early (Pfeiffer et al., 2014, p. 130)",20,45,27.75,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
Polosan_2011-1,Human > Computer,Polosan_2011,1,"Polosan, M., Baciu, M., Cousin, E., Perrone, M., Pichat, C., & Bougerol, T. (2011). An fMRI study of the social competition in healthy subjects. Brain and Cognition, 77(3), 401–411. https://doi.org/10.1016/j.bandc.2011.08.018",Polosan,2011,An fMRI study of the social competition in healthy subjects.,Brain and Cognition,SocExcluding,Talairach,Human vs Computer; Talairach Space; Stroope; Competition,Table 3:,"Table 3: “H(I + C) > M(I + C)” (Polosan et al., 2011, p. 407)",14,71.43,35.9,,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
Radke_2011-1,Together > Alone,Radke_2011,1,"Radke, S., de Lange, F. P., Ullsperger, M., & de Bruijn, E. R. A. (2011). Mistakes that affect others: An fMRI study on processing of own errors in a social context. Experimental Brain Research, 211(3), 405–413. https://doi.org/10.1007/s00221-011-2677-0",Radke,2011,Mistakes that affect others: An fMRI study on processing of own errors in a social context.,Experimental Brain Research,SocExcluding,,Social Observation; Social Context;,Table 1: “Duo > solo,"Table 1: “Duo > solo” (Radke et al., 2011, p. 409)",34,47.06,25.6,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Redcay_2010_Study1-1,Live > Recorded,Redcay_2010_Study1,1,"Redcay, E., Dodell-Feder, D., Pearrow, M. J., Mavros, P. L., Kleiner, M., Gabrieli, J. D. E., & Saxe, R. (2010). Live face-to-face interaction during fMRI: A new tool for social cognitive neuroscience. NeuroImage, 50(4), 1639–1647. https://doi.org/10.1016/j.neuroimage.2010.01.052",Redcay,2010,Live face-to-face interaction during fMRI: A new tool for social cognitive neuroscience.,NeuroImage,SocIntx,,Joint Attention; Live > Recorded;,Table 1: “Live > Recorded,"Table 1: “Live > Recorded” (Redcay et al., 2010, p. 1643)",16,56.25,22.8,18-29,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
Redcay_2010_Study2-1,Joint Attention > Solo Attention,Redcay_2010_Study2,1,"Redcay, E., Dodell-Feder, D., Pearrow, M. J., Mavros, P. L., Kleiner, M., Gabrieli, J. D. E., & Saxe, R. (2010). Live face-to-face interaction during fMRI: A new tool for social cognitive neuroscience. NeuroImage, 50(4), 1639–1647. https://doi.org/10.1016/j.neuroimage.2010.01.052",Redcay,2010,Live face-to-face interaction during fMRI: A new tool for social cognitive neuroscience.,NeuroImage,SocIntx,,Joint Attention; Live > Recorded;,Table 2: “JA > SA,"Table 2: “JA > SA” (Redcay et al., 2010, p. 1644)",16,56.25,22.8,18-29,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1
Redcay_2013-1,Joint Attention > Solo Attention (responding),Redcay_2013,1,"Redcay, E., Dodell‐Feder, D., Mavros, P. L., Kleiner, M., Pearrow, M. J., Triantafyllou, C., Gabrieli, J. D., & Saxe, R. (2013). Atypical brain activation patterns during a face-to-face joint attention game in adults with autism spectrum disorder. Human Brain Mapping, 34(10), 2511–2523. https://doi.org/10.1002/hbm.22086",Redcay,2013,Atypical brain activation patterns during a face-to-face joint attention game in adults with autism spectrum disorder.,Human Brain Mapping,Game,,Eye gaze; Joint Attention; Joint vs Solo;,Only the following NT contrasts in Table 2: “NT RJA>SA,"Only the following NT contrasts in Table 2: “NT RJA>SA” (Redcay et al., 2013, p. 2518)",14,21.43,27,,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1
Redcay_2013-2,Joint Attention > Solo Attention (initiating),Redcay_2013,2,"Redcay, E., Dodell‐Feder, D., Mavros, P. L., Kleiner, M., Pearrow, M. J., Triantafyllou, C., Gabrieli, J. D., & Saxe, R. (2013). Atypical brain activation patterns during a face-to-face joint attention game in adults with autism spectrum disorder. Human Brain Mapping, 34(10), 2511–2523. https://doi.org/10.1002/hbm.22086",Redcay,2013,Atypical brain activation patterns during a face-to-face joint attention game in adults with autism spectrum disorder.,Human Brain Mapping,Game,,Eye gaze; Joint Attention; Joint vs Solo;,“IJA>SAL,"“IJA>SAL” (Redcay et al., 2013, p. 2518)",14,21.43,27,,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1
Redcay_2012-1,Joint Attention > Solo Attention (initiating),Redcay_2012,1,"Redcay, E., Kleiner, M., & Saxe, R. (2012). Look at this: The neural correlates of initiating and responding to bids for joint attention. Frontiers in Human Neuroscience, 6. https://doi.org/10.3389/fnhum.2012.00169",Redcay,2012,Look at this: The neural correlates of initiating and responding to bids for joint attention.,Frontiers in Human Neuroscience,Neural,,Eye gaze; Gaze; Joint Attention; Joint vs Solo;,INITIATING JOINT ATTENTION > SOLO ATTENTION (block and event),"1) Table 1: “INITIATING JOINT ATTENTION > SOLO ATTENTION” (Redcay et al., 2012, p. 6)",32,40.62,24.5,,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1
Redcay_2012-2,Joint Attention > Solo Attention (responding),Redcay_2012,2,"Redcay, E., Kleiner, M., & Saxe, R. (2012). Look at this: The neural correlates of initiating and responding to bids for joint attention. Frontiers in Human Neuroscience, 6. https://doi.org/10.3389/fnhum.2012.00169",Redcay,2012,Look at this: The neural correlates of initiating and responding to bids for joint attention.,Frontiers in Human Neuroscience,Neural,,Eye gaze; Gaze; Joint Attention; Joint vs Solo;,RESPONDING TO JOINT ATTENTION > SOLO ATTENTION (block and event),"2) “RESPONDING TO JOINT ATTENTION > SOLO ATTENTION” (Redcay et al., 2012, p. 6)",32,40.62,24.5,,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1
Rice_2016a-1,Live > Recorded,Rice_2016a,1,"Rice, K., & Redcay, E. (2016). Interaction matters: A perceived social partner alters the neural processing of human speech. NeuroImage, 129, 480–488. https://doi.org/10.1016/j.neuroimage.2015.11.041",Rice,2016,Interaction matters: A perceived social partner alters the neural processing of human speech.,NeuroImage,SocIntx,"Note: this is different from Rice et al., 2016 (above). You can find it in this folder",Live > Recorded;,Supplementary Table 2. “Live>Social,"Supplementary Table 2. “Live>Social” (Rice and Redcay, 2016, p. 5)",29,58.06,22.5,18-27,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
Rice_2016b-1,Live > Recorded (story),Rice_2016b,1,"Rice, K., Moraczewski, D., & Redcay, E. (2016). Perceived live interaction modulates the developing social brain. Social Cognitive and Affective Neuroscience, 11(9), 1354–1362. https://doi.org/10.1093/scan/nsw060",Rice,2016,Perceived live interaction modulates the developing social brain.,Social Cognitive and Affective Neuroscience,SocIntx,,Adolescence; Live > Recorded;,Table 2A. Story Window: “Live>Social,"Table 2A. Story Window: “Live>Social” (Rice et al., 2016, p. 1359)",19,68.42,10.9,7.0-13.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
Rice_2016b-2,Live > Recorded (cue),Rice_2016b,2,"Rice, K., Moraczewski, D., & Redcay, E. (2016). Perceived live interaction modulates the developing social brain. Social Cognitive and Affective Neuroscience, 11(9), 1354–1362. https://doi.org/10.1093/scan/nsw060",Rice,2016,Perceived live interaction modulates the developing social brain.,Social Cognitive and Affective Neuroscience,SocIntx,,Adolescence; Live > Recorded;,Table 2B. Cue window: “Live>Social,"Table 2B. Cue window: “Live>Social” (Rice et al., 2016, p. 1359) ",19,68.42,10.9,7.0-13.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
Riedl_2014-1,Human > Computer,Riedl_2014,1,"Riedl, R., Mohr, P. N. C., Kenning, P. H., Davis, F. D., & Heekeren, H. R. (2014). Trusting Humans and Avatars: A Brain Imaging Study Based on Evolution Theory. Journal of Management Information Systems, 30(4), 83–114. https://doi.org/10.2753/MIS0742-1222300404",Riedl,2014,Trusting Humans and Avatars: A Brain Imaging Study Based on Evolution Theory.,Journal of Management Information Systems,SocIntx,,Trust game; Human vs Computer;,“table 1. Brain Areas Activated in the Decision Phas,"“table 1. Brain Areas Activated in the Decision Phase (human–Avatar)” (Riedl et al., 2014, p. 98)",18,38.89,31.83,,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
Rilling_2008-1,Human > gamble,Rilling_2008,1,"Rilling, J. K., Dagenais, J. E., Goldsmith, D. R., Glenn, A. L., & Pagnoni, G. (2008). Social cognitive neural networks during in-group and out-group interactions. NeuroImage, 41(4), 1447–1461. https://doi.org/10.1016/j.neuroimage.2008.03.044",Rilling,2008,Social cognitive neural networks during in-group and out-group interactions.,NeuroImage,SocIntx,,Ultimatum Game; Prisoners Dilemna; Human vs Computer; Talairach Space;,Table 2: “Activations for contrast PD–Gamble in Experiment 1,"Table 2: “Activations for contrast PD–Gamble in Experiment 1” (Rilling et al., 2008, p. 1451) DON'T INCLUDE FIRST ROW WHICH HAS NEGATIVE T-VALUE",20,100,20.8,,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Rilling_2012-1,Human > Computer (cooperate),Rilling_2012,1,"Rilling, J. K., DeMarco, A. C., Hackett, P. D., Thompson, R., Ditzen, B., Patel, R., & Pagnoni, G. (2012). Effects of intranasal oxytocin and vasopressin on cooperative behavior and associated brain activity in men. Psychoneuroendocrinology, 37(4), 447–461. https://doi.org/10.1016/j.psyneuen.2011.07.013",Rilling,2012,Effects of intranasal oxytocin and vasopressin on cooperative behavior and associated brain activity in men.,Psychoneuroendocrinology,Neuropsych,Note: Talairach,Prisoners Dilemna; Talairach Space;,Supplementary Table 6: Partner effect,"Supplementary Table 6: Partner effects (human vs. computer) “Player 1: CC Human - CC Computer Human” (Rilling et al., 2012, p. 6)",86,0,20.2,18-22,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Rilling_2012-2,Human > Computer (player 1 partner defection),Rilling_2012,2,"Rilling, J. K., DeMarco, A. C., Hackett, P. D., Thompson, R., Ditzen, B., Patel, R., & Pagnoni, G. (2012). Effects of intranasal oxytocin and vasopressin on cooperative behavior and associated brain activity in men. Psychoneuroendocrinology, 37(4), 447–461. https://doi.org/10.1016/j.psyneuen.2011.07.013",Rilling,2012,Effects of intranasal oxytocin and vasopressin on cooperative behavior and associated brain activity in men.,Psychoneuroendocrinology,Neuropsych,Note: Talairach ,Prisoners Dilemna; Talairach Space;,“Player 1: Partner defectio,"“Player 1: Partner defection (CD+DD) Human - Computer” (Rilling et al., 2012, p. 6)",86,0,20.2,18-22,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Rilling_2012-3,Human > Computer ,Rilling_2012,3,"Rilling, J. K., DeMarco, A. C., Hackett, P. D., Thompson, R., Ditzen, B., Patel, R., & Pagnoni, G. (2012). Effects of intranasal oxytocin and vasopressin on cooperative behavior and associated brain activity in men. Psychoneuroendocrinology, 37(4), 447–461. https://doi.org/10.1016/j.psyneuen.2011.07.013",Rilling,2012,Effects of intranasal oxytocin and vasopressin on cooperative behavior and associated brain activity in men.,Psychoneuroendocrinology,Neuropsych,Note: Talairach ,Prisoners Dilemna; Talairach Space;,Supplementary Table 9: Partner effect,"Supplementary Table 9: Partner effects (human vs. computer) “Player 2: Partner Cooperation” (Rilling et al., 2012, p. 9)",86,0,20.2,18-22,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Rilling_2012-4,Human > Computer (player 2 partner defection),Rilling_2012,4,"Rilling, J. K., DeMarco, A. C., Hackett, P. D., Thompson, R., Ditzen, B., Patel, R., & Pagnoni, G. (2012). Effects of intranasal oxytocin and vasopressin on cooperative behavior and associated brain activity in men. Psychoneuroendocrinology, 37(4), 447–461. https://doi.org/10.1016/j.psyneuen.2011.07.013",Rilling,2012,Effects of intranasal oxytocin and vasopressin on cooperative behavior and associated brain activity in men.,Psychoneuroendocrinology,Neuropsych,Note: Talairach,Prisoners Dilemna; Talairach Space;,“Player 2: Partner Defection,"“Player 2: Partner Defection” (Rilling et al., 2012, p. 9)",86,0,20.2,18-22,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Rilling_2004-1,Human > Computer (both games),Rilling_2004,1,"Rilling, J. K., Sanfey, A. G., Aronson, J. A., Nystrom, L. E., & Cohen, J. D. (2004). The neural correlates of theory of mind within interpersonal interactions. NeuroImage, 22(4), 1694–1703. https://doi.org/10.1016/j.neuroimage.2004.04.015",Rilling,2004,The neural correlates of theory of mind within interpersonal interactions.,NeuroImage,ToM,,Prisoners Dilemna; Human vs Computer; Talairach Space; Cooperation,Table 1 Areas activated by human partners in both game,"Table 1 Areas activated by human partners in both games (Rilling et al., 2004, p. 1699)",19,57.89,21.8,,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Rilling_2004-2,Human > Computer (PDG),Rilling_2004,2,"Rilling, J. K., Sanfey, A. G., Aronson, J. A., Nystrom, L. E., & Cohen, J. D. (2004). The neural correlates of theory of mind within interpersonal interactions. NeuroImage, 22(4), 1694–1703. https://doi.org/10.1016/j.neuroimage.2004.04.015",Rilling,2004,The neural correlates of theory of mind within interpersonal interactions.,NeuroImage,ToM,,Prisoners Dilemna; Human vs Computer; Talairach Space; Cooperation,Table 3 Areas activated by human faces in the PDG gam,"Table 3 Areas activated by human faces in the PDG game (Rilling et al., 2004, p. 1699)",19,57.89,21.8,,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Saito_2010-1,Joint Action > control,Saito_2010,1,"Saito, D. N., Tanabe, H. C., Izuma, K., Hayashi, M. J., Morito, Y., Komeda, H., Uchiyama, H., Kosaka, H., Okazawa, H., Fujibayashi, Y., & Sadato, N. (2010). “Stay Tuned”: Inter-Individual Neural Synchronization During Mutual Gaze and Joint Attention. Frontiers in Integrative Neuroscience, 4. https://doi.org/10.3389/fnint.2010.00127",Saito,2010,“Stay Tuned”: Inter-Individual Neural Synchronization During Mutual Gaze and Joint Attention.,Frontiers in Integrative Neuroscience,Gaze,,Hyperscanning; Eye gaze; Joint Attention;,“Table 1 | effect of eye cueing.,"“Table 1 | effect of eye cueing.” (Saito et al., 2010, p. 7)",38,0,24.7,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
Schilbach_2009-1,Joint Action > control,Schilbach_2009,1,"Schilbach, L., Wilms, M., Eickhoff, S. B., Romanzetti, S., Tepest, R., Bente, G., Shah, N. J., Fink, G. R., & Vogeley, K. (2009). Minds Made for Sharing: Initiating Joint Attention Recruits Reward-related Neurocircuitry. Journal of Cognitive Neuroscience, 22(12), 2702–2715. https://doi.org/10.1162/jocn.2009.21401",Schilbach,2009,Minds Made for Sharing: Initiating Joint Attention Recruits Reward-related Neurocircuitry.,Journal of Cognitive Neuroscience,JIntergrNeuro,,Eye gaze; Joint Attention;,Table 4:,"Table 4: “(A) Common Activations of Joint Attention ( JA > NOJA)” (Schilbach et al., 2009, p. 8)",21,0,24,18-30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
Schindler_2019-1,Human > Computer,Schindler_2019,1,"Schindler, S., Kruse, O., Stark, R., & Kissler, J. (2019). Attributed social context and emotional content recruit frontal and limbic brain regions during virtual feedback processing. Cognitive, Affective, & Behavioral Neuroscience, 19(2), 239–252. https://doi.org/10.3758/s13415-018-00660-5",Schindler,2019,Attributed social context and emotional content recruit frontal and limbic brain regions during virtual feedback processing.,Cognitive,SocExcluding,,Human vs Computer; Social Evaluation;,Table 2: “Human feedback > computer feedback,"Table 2: “Human feedback > computer feedback” (Schindler et al., 2019, p. 246)",28,71.43,24.19,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Schippers_2009-1,Guessing > baseline,Schippers_2009,1,"Schippers, M. B., Gazzola, V., Goebel, R., & Keysers, C. (2009). Playing Charades in the fMRI: Are Mirror and/or Mentalizing Areas Involved in Gestural Communication? PLOS ONE, 4(8), e6801. https://doi.org/10.1371/journal.pone.0006801",Schippers,2009,"Playing Charades in the fMRI: Are Mirror and/or Mentalizing Areas Involved in Gestural Communication? PLOS ONE, 4(8), e6801.",,Mentalizing,,Communication; Charades; ASTERISK; NOT REAL TIME;,Table S1: Activation table for Guessing - Basel,Table S1: Activation table for Guessing - Baseline,24,50,37.5,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
Schippers_2009-2,Gesturing > baseline,Schippers_2009,2,"Schippers, M. B., Gazzola, V., Goebel, R., & Keysers, C. (2009). Playing Charades in the fMRI: Are Mirror and/or Mentalizing Areas Involved in Gestural Communication? PLOS ONE, 4(8), e6801. https://doi.org/10.1371/journal.pone.0006801",Schippers,2009,"Playing Charades in the fMRI: Are Mirror and/or Mentalizing Areas Involved in Gestural Communication? PLOS ONE, 4(8), e6801.",,Mentalizing,,Communication; Charades; ASTERISK; NOT REAL TIME;,Table S3: Activation table for Gesturing - Basel,Table S3: Activation table for Gesturing - Baseline,24,50,37.5,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
Schippers_2009-3,Guessing > observing,Schippers_2009,3,"Schippers, M. B., Gazzola, V., Goebel, R., & Keysers, C. (2009). Playing Charades in the fMRI: Are Mirror and/or Mentalizing Areas Involved in Gestural Communication? PLOS ONE, 4(8), e6801. https://doi.org/10.1371/journal.pone.0006801",Schippers,2009,"Playing Charades in the fMRI: Are Mirror and/or Mentalizing Areas Involved in Gestural Communication? PLOS ONE, 4(8), e6801.",,Mentalizing,,Communication; Charades; ASTERISK; NOT REAL TIME;,Table S4: Activation table for Guessing - Passive Observat,Table S4: Activation table for Guessing - Passive Observation,24,50,37.5,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1
Schuwerk_2017-1,Human > Computer,Schuwerk_2017,1,"Schuwerk, T., Schurz, M., Müller, F., Rupprecht, R., & Sommer, M. (2017). The rTPJ’s overarching cognitive function in networks for attention and theory of mind. Social Cognitive and Affective Neuroscience, 12(1), 157–168. https://doi.org/10.1093/scan/nsw163",Schuwerk,2017,The rTPJ’s overarching cognitive function in networks for attention and theory of mind.,Social Cognitive and Affective Neuroscience,ToM,,Human vs Computer;,Table1A: Main effect of contex,"Table1A: Main effect of context (social > non-social) (Schuwerk et al., 2017, p. 161)",23,52.17,22.8,,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sequeira_2021-1,Peer Feedback > control (reject),Sequeira_2021,1,"Sequeira, S. L., Silk, J. S., Edershile, E. A., Jones, N. P., Hanson, J. L., Forbes, E. E., & Ladouceur, C. D. (2021). From scanners to cell phones: Neural and real-world responses to social evaluation in adolescent girls. Social Cognitive and Affective Neuroscience, 16(7), 657–669. https://doi.org/10.1093/scan/nsab038",Sequeira,2021,From scanners to cell phones: Neural and real-world responses to social evaluation in adolescent girls.,Social Cognitive and Affective Neuroscience,SocExcluding,,Adolescence; Social Evaluation; Chat; Social feedback; Peer evaluation; Social rejection; Peer rejection; Group,Supplemental information document:“Table 1S Results from whole-brain analyses for the Peer Rejection Feedback>Control Feedback contrast,"Supplemental information document:“Table 1S Results from whole-brain analyses for the Peer Rejection Feedback>Control Feedback contrast” (Sequeira et al., 2021, p. 3)",76,100,12.27,,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sequeira_2021-2,Peer Feedback > control (accept),Sequeira_2021,2,"Sequeira, S. L., Silk, J. S., Edershile, E. A., Jones, N. P., Hanson, J. L., Forbes, E. E., & Ladouceur, C. D. (2021). From scanners to cell phones: Neural and real-world responses to social evaluation in adolescent girls. Social Cognitive and Affective Neuroscience, 16(7), 657–669. https://doi.org/10.1093/scan/nsab038",Sequeira,2021,From scanners to cell phones: Neural and real-world responses to social evaluation in adolescent girls.,Social Cognitive and Affective Neuroscience,SocExcluding,,Adolescence; Social Evaluation; Chat; Social feedback; Peer evaluation; Social rejection; Peer rejection; Group,“Table 2S Results from whole-brain analyses for the Peer Acceptance Feedback>Control Feedback contrast,"“Table 2S Results from whole-brain analyses for the Peer Acceptance Feedback>Control Feedback contrast” (Sequeira et al., 2021, p. 5)",76,100,12.27,,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
